# xI, xA, R0
0.000000000000000000e+00,0.000000000000000000e+00,1.534582089509154201e+00
0.000000000000000000e+00,9.898989898989898548e-03,1.528412931256121432e+00
0.000000000000000000e+00,1.979797979797979710e-02,1.522244046503703707e+00
0.000000000000000000e+00,2.969696969696969391e-02,1.516075438805015274e+00
0.000000000000000000e+00,3.959595959595959419e-02,1.509907111775305788e+00
0.000000000000000000e+00,4.949494949494949447e-02,1.503739069093363190e+00
0.000000000000000000e+00,5.939393939393938782e-02,1.497571314502889939e+00
0.000000000000000000e+00,6.929292929292929504e-02,1.491403851813981607e+00
0.000000000000000000e+00,7.919191919191918838e-02,1.485236684904593929e+00
0.000000000000000000e+00,8.909090909090908172e-02,1.479069817722083124e+00
0.000000000000000000e+00,9.898989898989898895e-02,1.472903254284767094e+00
0.000000000000000000e+00,1.088888888888888823e-01,1.466736998683547455e+00
0.000000000000000000e+00,1.187878787878787756e-01,1.460571055083554004e+00
0.000000000000000000e+00,1.286868686868686829e-01,1.454405427725867783e+00
0.000000000000000000e+00,1.385858585858585901e-01,1.448240120929248587e+00
0.000000000000000000e+00,1.484848484848484695e-01,1.442075139091957503e+00
0.000000000000000000e+00,1.583838383838383768e-01,1.435910486693591448e+00
0.000000000000000000e+00,1.682828282828282840e-01,1.429746168296995190e+00
0.000000000000000000e+00,1.781818181818181634e-01,1.423582188550215122e+00
0.000000000000000000e+00,1.880808080808080707e-01,1.417418552188517644e+00
0.000000000000000000e+00,1.979797979797979779e-01,1.411255264036447521e+00
0.000000000000000000e+00,2.078787878787878574e-01,1.405092329009973939e+00
0.000000000000000000e+00,2.177777777777777646e-01,1.398929752118676095e+00
0.000000000000000000e+00,2.276767676767676718e-01,1.392767538467996724e+00
0.000000000000000000e+00,2.375757575757575513e-01,1.386605693261582228e+00
0.000000000000000000e+00,2.474747474747474585e-01,1.380444221803645011e+00
0.000000000000000000e+00,2.573737373737373657e-01,1.374283129501449707e+00
0.000000000000000000e+00,2.672727272727272729e-01,1.368122421867847827e+00
0.000000000000000000e+00,2.771717171717171802e-01,1.361962104523881667e+00
0.000000000000000000e+00,2.870707070707070319e-01,1.355802183201459954e+00
0.000000000000000000e+00,2.969696969696969391e-01,1.349642663746169369e+00
0.000000000000000000e+00,3.068686868686868463e-01,1.343483552120094071e+00
0.000000000000000000e+00,3.167676767676767535e-01,1.337324854404785768e+00
0.000000000000000000e+00,3.266666666666666607e-01,1.331166576804271751e+00
0.000000000000000000e+00,3.365656565656565680e-01,1.325008725648207264e+00
