# xI, xA, R0
0.000000000000000000e+00,0.000000000000000000e+00,2.434018976228383480e+00
0.000000000000000000e+00,9.898989898989898548e-03,2.424067133769764126e+00
0.000000000000000000e+00,1.979797979797979710e-02,2.414115800938782641e+00
0.000000000000000000e+00,2.969696969696969391e-02,2.404164984183903453e+00
0.000000000000000000e+00,3.959595959595959419e-02,2.394214690062409723e+00
0.000000000000000000e+00,4.949494949494949447e-02,2.384264925242654432e+00
0.000000000000000000e+00,5.939393939393938782e-02,2.374315696506437590e+00
0.000000000000000000e+00,6.929292929292929504e-02,2.364367010751415421e+00
0.000000000000000000e+00,7.919191919191918838e-02,2.354418874993585042e+00
0.000000000000000000e+00,8.909090909090908172e-02,2.344471296369785573e+00
0.000000000000000000e+00,9.898989898989898895e-02,2.334524282140340912e+00
0.000000000000000000e+00,1.088888888888888823e-01,2.324577839691708281e+00
0.000000000000000000e+00,1.187878787878787756e-01,2.314631976539226699e+00
0.000000000000000000e+00,1.286868686868686829e-01,2.304686700329901416e+00
0.000000000000000000e+00,1.385858585858585901e-01,2.294742018845325138e+00
0.000000000000000000e+00,1.484848484848484695e-01,2.284797940004636985e+00
0.000000000000000000e+00,1.583838383838383768e-01,2.274854471867497008e+00
0.000000000000000000e+00,1.682828282828282840e-01,2.264911622637292510e+00
0.000000000000000000e+00,1.781818181818181634e-01,2.254969400664277313e+00
0.000000000000000000e+00,1.880808080808080707e-01,2.245027814448877113e+00
0.000000000000000000e+00,1.979797979797979779e-01,2.235086872645072553e+00
0.000000000000000000e+00,2.078787878787878574e-01,2.225146584063855126e+00
0.000000000000000000e+00,2.177777777777777646e-01,2.215206957676782995e+00
0.000000000000000000e+00,2.276767676767676718e-01,2.205268002619641177e+00
0.000000000000000000e+00,2.375757575757575513e-01,2.195329728196209640e+00
0.000000000000000000e+00,2.474747474747474585e-01,2.185392143882108229e+00
0.000000000000000000e+00,2.573737373737373657e-01,2.175455259328751723e+00
0.000000000000000000e+00,2.672727272727272729e-01,2.165519084367462099e+00
0.000000000000000000e+00,2.771717171717171802e-01,2.155583629013612779e+00
0.000000000000000000e+00,2.870707070707070319e-01,2.145648903470957158e+00
0.000000000000000000e+00,2.969696969696969391e-01,2.135714918136065066e+00
0.000000000000000000e+00,3.068686868686868463e-01,2.125781683602857353e+00
0.000000000000000000e+00,3.167676767676767535e-01,2.115849210667272384e+00
0.000000000000000000e+00,3.266666666666666607e-01,2.105917510332114606e+00
0.000000000000000000e+00,3.365656565656565680e-01,2.095986593811965282e+00
0.000000000000000000e+00,3.464646464646464752e-01,2.086056472538316608e+00
0.000000000000000000e+00,3.563636363636363269e-01,2.076127158164767117e+00
0.000000000000000000e+00,3.662626262626262341e-01,2.066198662572439559e+00
0.000000000000000000e+00,3.761616161616161413e-01,2.056270997875527584e+00
0.000000000000000000e+00,3.860606060606060486e-01,2.046344176426988515e+00
0.000000000000000000e+00,3.959595959595959558e-01,2.036418210824433306e+00
0.000000000000000000e+00,4.058585858585858630e-01,2.026493113916186140e+00
0.000000000000000000e+00,4.157575757575757147e-01,2.016568898807483912e+00
0.000000000000000000e+00,4.256565656565656219e-01,2.006645578866919521e+00
0.000000000000000000e+00,4.355555555555555292e-01,1.996723167733029936e+00
0.000000000000000000e+00,4.454545454545454364e-01,1.986801679321129832e+00
0.000000000000000000e+00,4.553535353535353436e-01,1.976881127830281137e+00
0.000000000000000000e+00,4.652525252525252508e-01,1.966961527750564098e+00
0.000000000000000000e+00,4.751515151515151025e-01,1.957042893870478695e+00
0.000000000000000000e+00,4.850505050505050098e-01,1.947125241284646924e+00
0.000000000000000000e+00,4.949494949494949170e-01,1.937208585401713368e+00
0.000000000000000000e+00,5.048484848484848797e-01,1.927292941952490901e+00
0.000000000000000000e+00,5.147474747474747314e-01,1.917378326998380622e+00
0.000000000000000000e+00,5.246464646464645831e-01,1.907464756940040917e+00
0.000000000000000000e+00,5.345454545454545459e-01,1.897552248526317209e+00
