POPULATION_S,1662458,1457077,1249216,1055646,871033,733446,636272,550020,455638,363126,286057,229757,175939,125565,83149,65593
EXPOSED_E,0.3322190430910371,0.29117651492546526,0.2496383933512985,0.2109561287941596,0.17406379575346584,0.14656895288720004,0.12715008438445988,0.10991382524005552,0.09105289899408825,0.07256566616508564,0.05716450148484521,0.045913731765534774,0.035158955126922894,0.02509241385089192,0.01661616787550521,0.013107846149178143
ASYMPTOMATIC_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
INFECTED_I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RECOVERED_R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECOVERED_SYMPTOMATIC_Ri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
