DAY,GAMA_F1,GAMA_F2,GAMA_F3,GAMA_F4,GAMA_F5,GAMA_F6,GAMA_F7,GAMA_F8,GAMA_F9,GAMA_F10,GAMA_F11,GAMA_F12,GAMA_F13,GAMA_F14,GAMA_F15,GAMA_F16,xI_F1,xI_F2,xI_F3,xI_F4,xI_F5,xI_F6,xI_F7,xI_F8,xI_F9,xI_F10,xI_F11,xI_F12,xI_F13,xI_F14,xI_F15,xI_F16,xA_F1,xA_F2,xA_F3,xA_F4,xA_F5,xA_F6,xA_F-,xA_F8,xA_F9,xA_F10,xA_F11,xA_F12,xA_F13,xA_F14,xA_F15,xA_F16,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX
0.0,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11034031920025905,0.04676870794757969,0.021208041285910507,0.013419593120961724,0.01749488408767686,0.030383584768380767,0.04490350199552818,0.04199235162038439,0.021127023815881954,0.013691082745499026,0.014310556986680066,0.011295476847311027,0.007372288551523318,0.005773744957753043,0.0031377618179222713,0.0016499680997988334
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043065068885070446,0.23438190559540625,0.053265371830843684,0.015101222771682804,0.008437427695660665,0.0221605201095233,0.038846739417051,0.0465138167107159,0.03682132394454446,0.015133212127103807,0.010515235570172981,0.008594460914267089,0.007419372125981476,0.005277349852077006,0.0022285637815753837,0.0016972293051669704
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01546367178773862,0.09581972110584562,0.4202479331176234,0.0493816320207277,0.017620277253871254,0.015274411973646705,0.027282495703580645,0.044124045479384824,0.053157399192336585,0.028653859550161247,0.016205093458884646,0.008435372789598458,0.005303611688155895,0.005016654614761973,0.0032052264127791883,0.0026622177620120348
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01579328578463635,0.03931585530848074,0.2789371892581028,1.0098956866705135,0.14547523876540464,0.07128749084541322,0.05790696914762632,0.08112761501227676,0.10232865955419117,0.09176213095041456,0.04853855338555998,0.02153889261263408,0.008644819738429796,0.006170922355073425,0.003021320985634239,0.0019432694955419585
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03752136933372511,0.030630675216170224,0.047138290084567214,0.3780438048810212,0.6082601009435792,0.2489738607917081,0.16373448245666564,0.1486823447485241,0.13074309966238482,0.15418778137825798,0.10544416454093636,0.05899169640115432,0.017321901466495437,0.007556689038912494,0.0071193885236602574,0.005723337808703059
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12554600138333052,0.07440798227800932,0.04547000128332801,0.19109877730118438,0.4384286089964778,0.7395447412409089,0.3745106004194039,0.28875274176476445,0.2444324125157176,0.2063165049565851,0.19615901053441295,0.10788820449859825,0.03514512638900104,0.012012875214109906,0.005834658739962848,0.004036718446077325
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21580942846264103,0.29122449052675786,0.2220435813136403,0.16083036833447387,0.31250163213782145,0.5195406671318972,0.8570915249367366,0.5338731246263018,0.41410310537703154,0.3228288719327154,0.25134575863030895,0.1707877123035264,0.06768352523861573,0.027729220821411715,0.012622172991277165,0.011769825521842676
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2934167514828978,0.4738634321272212,0.3956918088034663,0.3321500654865962,0.3103328952831834,0.5581926811659274,0.685419137082672,1.2119596489949624,0.79805975855649,0.5173342533615081,0.3759695675849836,0.20432468430111586,0.11060852631158755,0.06416338189896229,0.032598282284522793,0.01300894693072232
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18978983765381613,0.4097117334640258,0.5582564855379617,0.6464534488119611,0.4785120704816359,0.6220710348643415,0.797241450667481,0.916497764562141,1.3910785381406277,0.8080526046769707,0.5744591137290151,0.2167792896036003,0.117837211729698,0.06477182199217907,0.04083422538955208,0.017805946671276718
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23234557740006642,0.35302199785459637,0.47277697656607537,1.0412516482672045,0.5624978593830433,0.5999724418422053,0.7219790734717839,0.8329765841492796,0.8934856638799673,1.2772642980664852,0.6784158154889158,0.31299597358689996,0.11546717118523117,0.05793418123339897,0.046518152952241494,0.04150291107233826
