# xI, xA, R0
0.000000000000000000e+00,0.000000000000000000e+00,1.534582089509153757e+00
0.000000000000000000e+00,9.898989898989898548e-03,1.528412931256118101e+00
0.000000000000000000e+00,1.979797979797979710e-02,1.522244046503701487e+00
0.000000000000000000e+00,2.969696969696969391e-02,1.516075438805013054e+00
0.000000000000000000e+00,3.959595959595959419e-02,1.509907111775306454e+00
0.000000000000000000e+00,4.949494949494949447e-02,1.503739069093359637e+00
0.000000000000000000e+00,5.939393939393938782e-02,1.497571314502892159e+00
0.000000000000000000e+00,6.929292929292929504e-02,1.491403851813980719e+00
0.000000000000000000e+00,7.919191919191918838e-02,1.485236684904591709e+00
0.000000000000000000e+00,8.909090909090908172e-02,1.479069817722081348e+00
0.000000000000000000e+00,9.898989898989898895e-02,1.472903254284765762e+00
0.000000000000000000e+00,1.088888888888888823e-01,1.466736998683542126e+00
0.000000000000000000e+00,1.187878787878787756e-01,1.460571055083551784e+00
0.000000000000000000e+00,1.286868686868686829e-01,1.454405427725861122e+00
0.000000000000000000e+00,1.385858585858585901e-01,1.448240120929246810e+00
0.000000000000000000e+00,1.484848484848484695e-01,1.442075139091956393e+00
0.000000000000000000e+00,1.583838383838383768e-01,1.435910486693592336e+00
0.000000000000000000e+00,1.682828282828282840e-01,1.429746168296995634e+00
0.000000000000000000e+00,1.781818181818181634e-01,1.423582188550215566e+00
0.000000000000000000e+00,1.880808080808080707e-01,1.417418552188517422e+00
0.000000000000000000e+00,1.979797979797979779e-01,1.411255264036447743e+00
0.000000000000000000e+00,2.078787878787878574e-01,1.405092329009974161e+00
0.000000000000000000e+00,2.177777777777777646e-01,1.398929752118673653e+00
0.000000000000000000e+00,2.276767676767676718e-01,1.392767538467998945e+00
0.000000000000000000e+00,2.375757575757575513e-01,1.386605693261582006e+00
0.000000000000000000e+00,2.474747474747474585e-01,1.380444221803642568e+00
0.000000000000000000e+00,2.573737373737373657e-01,1.374283129501451040e+00
0.000000000000000000e+00,2.672727272727272729e-01,1.368122421867848937e+00
0.000000000000000000e+00,2.771717171717171802e-01,1.361962104523877004e+00
0.000000000000000000e+00,2.870707070707070319e-01,1.355802183201456845e+00
0.000000000000000000e+00,2.969696969696969391e-01,1.349642663746166704e+00
0.000000000000000000e+00,3.068686868686868463e-01,1.343483552120091851e+00
0.000000000000000000e+00,3.167676767676767535e-01,1.337324854404787988e+00
0.000000000000000000e+00,3.266666666666666607e-01,1.331166576804273083e+00
0.000000000000000000e+00,3.365656565656565680e-01,1.325008725648207264e+00
0.000000000000000000e+00,3.464646464646464752e-01,1.318851307395092709e+00
0.000000000000000000e+00,3.563636363636363269e-01,1.312694328635592766e+00
0.000000000000000000e+00,3.662626262626262341e-01,1.306537796095978088e+00
0.000000000000000000e+00,3.761616161616161413e-01,1.300381716641662910e+00
0.000000000000000000e+00,3.860606060606060486e-01,1.294226097280854360e+00
0.000000000000000000e+00,3.959595959595959558e-01,1.288070945168331871e+00
0.000000000000000000e+00,4.058585858585858630e-01,1.281916267609317206e+00
0.000000000000000000e+00,4.157575757575757147e-01,1.275762072063521657e+00
0.000000000000000000e+00,4.256565656565656219e-01,1.269608366149266532e+00
0.000000000000000000e+00,4.355555555555555292e-01,1.263455157647785709e+00
0.000000000000000000e+00,4.454545454545454364e-01,1.257302454507639222e+00
0.000000000000000000e+00,4.553535353535353436e-01,1.251150264849301585e+00
0.000000000000000000e+00,4.652525252525252508e-01,1.244998596969865812e+00
0.000000000000000000e+00,4.751515151515151025e-01,1.238847459347933944e+00
0.000000000000000000e+00,4.850505050505050098e-01,1.232696860648680781e+00
0.000000000000000000e+00,4.949494949494949170e-01,1.226546809729047949e+00
0.000000000000000000e+00,5.048484848484848797e-01,1.220397315643168890e+00
0.000000000000000000e+00,5.147474747474747314e-01,1.214248387647931970e+00
0.000000000000000000e+00,5.246464646464645831e-01,1.208100035208766077e+00
0.000000000000000000e+00,5.345454545454545459e-01,1.201952268005625601e+00
0.000000000000000000e+00,5.444444444444443976e-01,1.195805095939170171e+00
0.000000000000000000e+00,5.543434343434343603e-01,1.189658529137174625e+00
0.000000000000000000e+00,5.642424242424242120e-01,1.183512577961161938e+00
0.000000000000000000e+00,5.741414141414140637e-01,1.177367253013285042e+00
0.000000000000000000e+00,5.840404040404040265e-01,1.171222565143436034e+00
0.000000000000000000e+00,5.939393939393938782e-01,1.165078525456627823e+00
0.000000000000000000e+00,6.038383838383838409e-01,1.158935145320633131e+00
0.000000000000000000e+00,6.137373737373736926e-01,1.152792436373930585e+00
0.000000000000000000e+00,6.236363636363636553e-01,1.146650410533897713e+00
0.000000000000000000e+00,6.335353535353535070e-01,1.140509080005366549e+00
0.000000000000000000e+00,6.434343434343433588e-01,1.134368457289453902e+00
0.000000000000000000e+00,6.533333333333333215e-01,1.128228555192733351e+00
0.000000000000000000e+00,6.632323232323231732e-01,1.122089386836789160e+00
0.000000000000000000e+00,6.731313131313131359e-01,1.115950965668083716e+00
0.000000000000000000e+00,6.830303030303029876e-01,1.109813305468247968e+00
0.000000000000000000e+00,6.929292929292929504e-01,1.103676420364750888e+00
0.000000000000000000e+00,7.028282828282828021e-01,1.097540324841992598e+00
0.000000000000000000e+00,7.127272727272726538e-01,1.091405033752832043e+00
0.000000000000000000e+00,7.226262626262626165e-01,1.085270562330576727e+00
0.000000000000000000e+00,7.325252525252524682e-01,1.079136926201430091e+00
0.000000000000000000e+00,7.424242424242424310e-01,1.073004141397488898e+00
0.000000000000000000e+00,7.523232323232322827e-01,1.066872224370203792e+00
0.000000000000000000e+00,7.622222222222221344e-01,1.060741192004459155e+00
0.000000000000000000e+00,7.721212121212120971e-01,1.054611061633162095e+00
0.000000000000000000e+00,7.820202020202019488e-01,1.048481851052500469e+00
0.000000000000000000e+00,7.919191919191919116e-01,1.042353578537797310e+00
0.000000000000000000e+00,8.018181818181817633e-01,1.036226262860056258e+00
0.000000000000000000e+00,8.117171717171717260e-01,1.030099923303192888e+00
0.000000000000000000e+00,8.216161616161615777e-01,1.023974579682035202e+00
0.000000000000000000e+00,8.315151515151514294e-01,1.017850252361049979e+00
0.000000000000000000e+00,8.414141414141413922e-01,1.011726962273945984e+00
0.000000000000000000e+00,8.513131313131312439e-01,1.005604730944098968e+00
0.000000000000000000e+00,8.612121212121212066e-01,9.994835805058746026e-01
0.000000000000000000e+00,8.711111111111110583e-01,9.933635337269519638e-01
0.000000000000000000e+00,8.810101010101010210e-01,9.872446140315817020e-01
0.000000000000000000e+00,8.909090909090908728e-01,9.811268455249740894e-01
0.000000000000000000e+00,9.008080808080807245e-01,9.750102530187534366e-01
0.000000000000000000e+00,9.107070707070706872e-01,9.688948620576006698e-01
0.000000000000000000e+00,9.206060606060605389e-01,9.627806989471503485e-01
0.000000000000000000e+00,9.305050505050505016e-01,9.566677907831995231e-01
0.000000000000000000e+00,9.404040404040403534e-01,9.505561654822766160e-01
0.000000000000000000e+00,9.503030303030302051e-01,9.444458518137175407e-01
0.000000000000000000e+00,9.602020202020201678e-01,9.383368794332473950e-01
0.000000000000000000e+00,9.701010101010100195e-01,9.322292789182302641e-01
0.000000000000000000e+00,9.799999999999999822e-01,9.261230818046545243e-01
9.898989898989898548e-03,0.000000000000000000e+00,1.532595489462925231e+00
9.898989898989898548e-03,9.898989898989898548e-03,1.526426042837711661e+00
9.898989898989898548e-03,1.979797979797979710e-02,1.520256867522148392e+00
9.898989898989898548e-03,2.969696969696969391e-02,1.514087967044426275e+00
9.898989898989898548e-03,3.959595959595959419e-02,1.507919344994507194e+00
9.898989898989898548e-03,4.949494949494949447e-02,1.501751005025492081e+00
9.898989898989898548e-03,5.939393939393938782e-02,1.495582950855011362e+00
9.898989898989898548e-03,6.929292929292929504e-02,1.489415186266690228e+00
9.898989898989898548e-03,7.919191919191918838e-02,1.483247715111603027e+00
9.898989898989898548e-03,8.909090909090908172e-02,1.477080541309812034e+00
9.898989898989898548e-03,9.898989898989898895e-02,1.470913668851925538e+00
9.898989898989898548e-03,1.088888888888888823e-01,1.464747101800689455e+00
9.898989898989898548e-03,1.187878787878787756e-01,1.458580844292650891e+00
9.898989898989898548e-03,1.286868686868686829e-01,1.452414900539855003e+00
9.898989898989898548e-03,1.385858585858585901e-01,1.446249274831571840e+00
9.898989898989898548e-03,1.484848484848484695e-01,1.440083971536099572e+00
9.898989898989898548e-03,1.583838383838383768e-01,1.433918995102606564e+00
9.898989898989898548e-03,1.682828282828282840e-01,1.427754350063022759e+00
9.898989898989898548e-03,1.781818181818181634e-01,1.421590041033981677e+00
9.898989898989898548e-03,1.880808080808080707e-01,1.415426072718831696e+00
9.898989898989898548e-03,1.979797979797979779e-01,1.409262449909691073e+00
9.898989898989898548e-03,2.078787878787878574e-01,1.403099177489577354e+00
9.898989898989898548e-03,2.177777777777777646e-01,1.396936260434584742e+00
9.898989898989898548e-03,2.276767676767676718e-01,1.390773703816117868e+00
9.898989898989898548e-03,2.375757575757575513e-01,1.384611512803231026e+00
9.898989898989898548e-03,2.474747474747474585e-01,1.378449692664984072e+00
9.898989898989898548e-03,2.573737373737373657e-01,1.372288248772901786e+00
9.898989898989898548e-03,2.672727272727272729e-01,1.366127186603500743e+00
9.898989898989898548e-03,2.771717171717171802e-01,1.359966511740882344e+00
9.898989898989898548e-03,2.870707070707070319e-01,1.353806229879422673e+00
9.898989898989898548e-03,2.969696969696969391e-01,1.347646346826512964e+00
9.898989898989898548e-03,3.068686868686868463e-01,1.341486868505417984e+00
9.898989898989898548e-03,3.167676767676767535e-01,1.335327800958205913e+00
9.898989898989898548e-03,3.266666666666666607e-01,1.329169150348757711e+00
9.898989898989898548e-03,3.365656565656565680e-01,1.323010922965888403e+00
9.898989898989898548e-03,3.464646464646464752e-01,1.316853125226568277e+00
9.898989898989898548e-03,3.563636363636363269e-01,1.310695763679211590e+00
9.898989898989898548e-03,3.662626262626262341e-01,1.304538845007113146e+00
9.898989898989898548e-03,3.761616161616161413e-01,1.298382376031963048e+00
9.898989898989898548e-03,3.860606060606060486e-01,1.292226363717484006e+00
9.898989898989898548e-03,3.959595959595959558e-01,1.286070815173194326e+00
9.898989898989898548e-03,4.058585858585858630e-01,1.279915737658259722e+00
9.898989898989898548e-03,4.157575757575757147e-01,1.273761138585520758e+00
9.898989898989898548e-03,4.256565656565656219e-01,1.267607025525602005e+00
9.898989898989898548e-03,4.355555555555555292e-01,1.261453406211184403e+00
9.898989898989898548e-03,4.454545454545454364e-01,1.255300288541419951e+00
9.898989898989898548e-03,4.553535353535353436e-01,1.249147680586470521e+00
9.898989898989898548e-03,4.652525252525252508e-01,1.242995590592227195e+00
9.898989898989898548e-03,4.751515151515151025e-01,1.236844026985153056e+00
9.898989898989898548e-03,4.850505050505050098e-01,1.230692998377337366e+00
9.898989898989898548e-03,4.949494949494949170e-01,1.224542513571669877e+00
9.898989898989898548e-03,5.048484848484848797e-01,1.218392581567232513e+00
9.898989898989898548e-03,5.147474747474747314e-01,1.212243211564853373e+00
9.898989898989898548e-03,5.246464646464645831e-01,1.206094412972862795e+00
9.898989898989898548e-03,5.345454545454545459e-01,1.199946195413047478e+00
9.898989898989898548e-03,5.444444444444443976e-01,1.193798568726821996e+00
9.898989898989898548e-03,5.543434343434343603e-01,1.187651542981596808e+00
9.898989898989898548e-03,5.642424242424242120e-01,1.181505128477404076e+00
9.898989898989898548e-03,5.741414141414140637e-01,1.175359335753716206e+00
9.898989898989898548e-03,5.840404040404040265e-01,1.169214175596578364e+00
9.898989898989898548e-03,5.939393939393938782e-01,1.163069659045911974e+00
9.898989898989898548e-03,6.038383838383838409e-01,1.156925797403168588e+00
9.898989898989898548e-03,6.137373737373736926e-01,1.150782602239206920e+00
9.898989898989898548e-03,6.236363636363636553e-01,1.144640085402490071e+00
9.898989898989898548e-03,6.335353535353535070e-01,1.138498259027578285e+00
9.898989898989898548e-03,6.434343434343433588e-01,1.132357135543942350e+00
9.898989898989898548e-03,6.533333333333333215e-01,1.126216727685109609e+00
9.898989898989898548e-03,6.632323232323231732e-01,1.120077048498162142e+00
9.898989898989898548e-03,6.731313131313131359e-01,1.113938111353582228e+00
9.898989898989898548e-03,6.830303030303029876e-01,1.107799929955517015e+00
9.898989898989898548e-03,6.929292929292929504e-01,1.101662518352372055e+00
9.898989898989898548e-03,7.028282828282828021e-01,1.095525890947916858e+00
9.898989898989898548e-03,7.127272727272726538e-01,1.089390062512721968e+00
9.898989898989898548e-03,7.226262626262626165e-01,1.083255048196142267e+00
9.898989898989898548e-03,7.325252525252524682e-01,1.077120863538714834e+00
9.898989898989898548e-03,7.424242424242424310e-01,1.070987524485103481e+00
9.898989898989898548e-03,7.523232323232322827e-01,1.064855047397519128e+00
9.898989898989898548e-03,7.622222222222221344e-01,1.058723449069747913e+00
9.898989898989898548e-03,7.721212121212120971e-01,1.052592746741707552e+00
9.898989898989898548e-03,7.820202020202019488e-01,1.046462958114630748e+00
9.898989898989898548e-03,7.919191919191919116e-01,1.040334101366898301e+00
9.898989898989898548e-03,8.018181818181817633e-01,1.034206195170508158e+00
9.898989898989898548e-03,8.117171717171717260e-01,1.028079258708263222e+00
9.898989898989898548e-03,8.216161616161615777e-01,1.021953311691706112e+00
9.898989898989898548e-03,8.315151515151514294e-01,1.015828374379815546e+00
9.898989898989898548e-03,8.414141414141413922e-01,1.009704467598507849e+00
9.898989898989898548e-03,8.513131313131312439e-01,1.003581612761031971e+00
9.898989898989898548e-03,8.612121212121212066e-01,9.974598318892200499e-01
9.898989898989898548e-03,8.711111111111110583e-01,9.913391476357433785e-01
9.898989898989898548e-03,8.810101010101010210e-01,9.852195833073109643e-01
9.898989898989898548e-03,8.909090909090908728e-01,9.791011628889734197e-01
9.898989898989898548e-03,9.008080808080807245e-01,9.729839110695175375e-01
9.898989898989898548e-03,9.107070707070706872e-01,9.668678532680330395e-01
9.898989898989898548e-03,9.206060606060605389e-01,9.607530156617350992e-01
9.898989898989898548e-03,9.305050505050505016e-01,9.546394252150860460e-01
9.898989898989898548e-03,9.404040404040403534e-01,9.485271097102901949e-01
9.898989898989898548e-03,9.503030303030302051e-01,9.424160977792807037e-01
9.898989898989898548e-03,9.602020202020201678e-01,9.363064189372256596e-01
9.898989898989898548e-03,9.701010101010100195e-01,9.301981036176780737e-01
9.898989898989898548e-03,9.799999999999999822e-01,9.240911832094707012e-01
1.979797979797979710e-02,0.000000000000000000e+00,1.530609197518141729e+00
1.979797979797979710e-02,9.898989898989898548e-03,1.524439463220036428e+00
1.979797979797979710e-02,1.979797979797979710e-02,1.518269998042189872e+00
1.979797979797979710e-02,2.969696969696969391e-02,1.512100805487845534e+00
1.979797979797979710e-02,3.959595959595959419e-02,1.505931889121636225e+00
1.979797979797979710e-02,4.949494949494949447e-02,1.499763252570961880e+00
1.979797979797979710e-02,5.939393939393938782e-02,1.493594899527351583e+00
1.979797979797979710e-02,6.929292929292929504e-02,1.487426833747923061e+00
1.979797979797979710e-02,7.919191919191918838e-02,1.481259059056847738e+00
1.979797979797979710e-02,8.909090909090908172e-02,1.475091579346851978e+00
1.979797979797979710e-02,9.898989898989898895e-02,1.468924398580797819e+00
1.979797979797979710e-02,1.088888888888888823e-01,1.462757520793246169e+00
1.979797979797979710e-02,1.187878787878787756e-01,1.456590950092123249e+00
1.979797979797979710e-02,1.286868686868686829e-01,1.450424690660396587e+00
1.979797979797979710e-02,1.385858585858585901e-01,1.444258746757810963e+00
1.979797979797979710e-02,1.484848484848484695e-01,1.438093122722662764e+00
1.979797979797979710e-02,1.583838383838383768e-01,1.431927822973646292e+00
1.979797979797979710e-02,1.682828282828282840e-01,1.425762852011726700e+00
1.979797979797979710e-02,1.781818181818181634e-01,1.419598214422082449e+00
1.979797979797979710e-02,1.880808080808080707e-01,1.413433914876095265e+00
1.979797979797979710e-02,1.979797979797979779e-01,1.407269958133414711e+00
1.979797979797979710e-02,2.078787878787878574e-01,1.401106349044048960e+00
1.979797979797979710e-02,2.177777777777777646e-01,1.394943092550545716e+00
1.979797979797979710e-02,2.276767676767676718e-01,1.388780193690234865e+00
1.979797979797979710e-02,2.375757575757575513e-01,1.382617657597511096e+00
1.979797979797979710e-02,2.474747474747474585e-01,1.376455489506217322e+00
1.979797979797979710e-02,2.573737373737373657e-01,1.370293694752083846e+00
1.979797979797979710e-02,2.672727272727272729e-01,1.364132278775226137e+00
1.979797979797979710e-02,2.771717171717171802e-01,1.357971247122751413e+00
1.979797979797979710e-02,2.870707070707070319e-01,1.351810605451415404e+00
1.979797979797979710e-02,2.969696969696969391e-01,1.345650359530347506e+00
1.979797979797979710e-02,3.068686868686868463e-01,1.339490515243932478e+00
1.979797979797979710e-02,3.167676767676767535e-01,1.333331078594670149e+00
1.979797979797979710e-02,3.266666666666666607e-01,1.327172055706214326e+00
1.979797979797979710e-02,3.365656565656565680e-01,1.321013452826471868e+00
1.979797979797979710e-02,3.464646464646464752e-01,1.314855276330787248e+00
1.979797979797979710e-02,3.563636363636363269e-01,1.308697532725235924e+00
1.979797979797979710e-02,3.662626262626262341e-01,1.302540228650055809e+00
1.979797979797979710e-02,3.761616161616161413e-01,1.296383370883118946e+00
1.979797979797979710e-02,3.860606060606060486e-01,1.290226966343568371e+00
1.979797979797979710e-02,3.959595959595959558e-01,1.284071022095552683e+00
1.979797979797979710e-02,4.058585858585858630e-01,1.277915545352093396e+00
1.979797979797979710e-02,4.157575757575757147e-01,1.271760543479042216e+00
1.979797979797979710e-02,4.256565656565656219e-01,1.265606023999221064e+00
1.979797979797979710e-02,4.355555555555555292e-01,1.259451994596647806e+00
1.979797979797979710e-02,4.454545454545454364e-01,1.253298463120942063e+00
1.979797979797979710e-02,4.553535353535353436e-01,1.247145437591844264e+00
1.979797979797979710e-02,4.652525252525252508e-01,1.240992926203902558e+00
1.979797979797979710e-02,4.751515151515151025e-01,1.234840937331321831e+00
1.979797979797979710e-02,4.850505050505050098e-01,1.228689479532967921e+00
1.979797979797979710e-02,4.949494949494949170e-01,1.222538561557538594e+00
1.979797979797979710e-02,5.048484848484848797e-01,1.216388192348921926e+00
1.979797979797979710e-02,5.147474747474747314e-01,1.210238381051739420e+00
1.979797979797979710e-02,5.246464646464645831e-01,1.204089137017066768e+00
1.979797979797979710e-02,5.345454545454545459e-01,1.197940469808370878e+00
1.979797979797979710e-02,5.444444444444443976e-01,1.191792389207649405e+00
1.979797979797979710e-02,5.543434343434343603e-01,1.185644905221783896e+00
1.979797979797979710e-02,5.642424242424242120e-01,1.179498028089128514e+00
1.979797979797979710e-02,5.741414141414140637e-01,1.173351768286314378e+00
1.979797979797979710e-02,5.840404040404040265e-01,1.167206136535327232e+00
1.979797979797979710e-02,5.939393939393938782e-01,1.161061143810830032e+00
1.979797979797979710e-02,6.038383838383838409e-01,1.154916801347732669e+00
1.979797979797979710e-02,6.137373737373736926e-01,1.148773120649076107e+00
1.979797979797979710e-02,6.236363636363636553e-01,1.142630113494191413e+00
1.979797979797979710e-02,6.335353535353535070e-01,1.136487791947142556e+00
1.979797979797979710e-02,6.434343434343433588e-01,1.130346168365532478e+00
1.979797979797979710e-02,6.533333333333333215e-01,1.124205255409598481e+00
1.979797979797979710e-02,6.632323232323231732e-01,1.118065066051673551e+00
1.979797979797979710e-02,6.731313131313131359e-01,1.111925613586020489e+00
1.979797979797979710e-02,6.830303030303029876e-01,1.105786911639014214e+00
1.979797979797979710e-02,6.929292929292929504e-01,1.099648974179753713e+00
1.979797979797979710e-02,7.028282828282828021e-01,1.093511815531067466e+00
1.979797979797979710e-02,7.127272727272726538e-01,1.087375450380974495e+00
1.979797979797979710e-02,7.226262626262626165e-01,1.081239893794565976e+00
1.979797979797979710e-02,7.325252525252524682e-01,1.075105161226401318e+00
1.979797979797979710e-02,7.424242424242424310e-01,1.068971268533381647e+00
1.979797979797979710e-02,7.523232323232322827e-01,1.062838231988154636e+00
1.979797979797979710e-02,7.622222222222221344e-01,1.056706068293061351e+00
1.979797979797979710e-02,7.721212121212120971e-01,1.050574794594667072e+00
1.979797979797979710e-02,7.820202020202019488e-01,1.044444428498897182e+00
1.979797979797979710e-02,7.919191919191919116e-01,1.038314988086791013e+00
1.979797979797979710e-02,8.018181818181817633e-01,1.032186491930947136e+00
1.979797979797979710e-02,8.117171717171717260e-01,1.026058959112652769e+00
1.979797979797979710e-02,8.216161616161615777e-01,1.019932409239740823e+00
1.979797979797979710e-02,8.315151515151514294e-01,1.013806862465251424e+00
