# xI, xA, R0
0.000000000000000000e+00,0.000000000000000000e+00,1.333874616850391215e+00
0.000000000000000000e+00,9.898989898989898548e-03,1.328563582716498992e+00
0.000000000000000000e+00,1.979797979797979710e-02,1.323252741003521304e+00
0.000000000000000000e+00,2.969696969696969391e-02,1.317942094266501218e+00
0.000000000000000000e+00,3.959595959595959419e-02,1.312631645106897560e+00
0.000000000000000000e+00,4.949494949494949447e-02,1.307321396173683592e+00
0.000000000000000000e+00,5.939393939393938782e-02,1.302011350164447467e+00
0.000000000000000000e+00,6.929292929292929504e-02,1.296701509826552856e+00
0.000000000000000000e+00,7.919191919191918838e-02,1.291391877958321555e+00
0.000000000000000000e+00,8.909090909090908172e-02,1.286082457410236302e+00
0.000000000000000000e+00,9.898989898989898895e-02,1.280773251086207765e+00
0.000000000000000000e+00,1.088888888888888823e-01,1.275464261944867728e+00
0.000000000000000000e+00,1.187878787878787756e-01,1.270155493000883595e+00
0.000000000000000000e+00,1.286868686868686829e-01,1.264846947326341065e+00
0.000000000000000000e+00,1.385858585858585901e-01,1.259538628052147002e+00
0.000000000000000000e+00,1.484848484848484695e-01,1.254230538369486503e+00
0.000000000000000000e+00,1.583838383838383768e-01,1.248922681531327683e+00
0.000000000000000000e+00,1.682828282828282840e-01,1.243615060853948906e+00
0.000000000000000000e+00,1.781818181818181634e-01,1.238307679718555265e+00
0.000000000000000000e+00,1.880808080808080707e-01,1.233000541572889963e+00
0.000000000000000000e+00,1.979797979797979779e-01,1.227693649932954933e+00
0.000000000000000000e+00,2.078787878787878574e-01,1.222387008384756557e+00
0.000000000000000000e+00,2.177777777777777646e-01,1.217080620586086681e+00
0.000000000000000000e+00,2.276767676767676718e-01,1.211774490268403781e+00
0.000000000000000000e+00,2.375757575757575513e-01,1.206468621238755423e+00
0.000000000000000000e+00,2.474747474747474585e-01,1.201163017381748022e+00
0.000000000000000000e+00,2.573737373737373657e-01,1.195857682661600307e+00
0.000000000000000000e+00,2.672727272727272729e-01,1.190552621124254529e+00
