2.891527578279999913e-03,8.472307418300002377e-04,3.683507011250005412e-04,5.570625017100000291e-04,6.167259003400000789e-04,6.357809609250001217e-04,1.275262365629999898e-03,9.575378563300000236e-04,5.231959571300001015e-04,3.720198538649999902e-04,3.526743189200000328e-04,2.110334858499999990e-04,1.253975309950000237e-04,1.037147845800000251e-04,2.046013808300000238e-04,9.485423755500002770e-05,4.337291367419999870e-03,1.270846112745000357e-03,5.525260516875008659e-04,8.355937525650000437e-04,9.250888505100001184e-04,9.536714413875002367e-04,1.912893548444999847e-03,1.436306784495000035e-03,7.847939356950002065e-04,5.580297807975000395e-04,5.290114783800000222e-04,3.165502287749999985e-04,1.880962964925000491e-04,1.555721768700000444e-04,3.069020712450000357e-04,1.422813563325000348e-04,5.783055156559999826e-03,1.694461483660000475e-03,7.367014022500010823e-04,1.114125003420000058e-03,1.233451800680000158e-03,1.271561921850000243e-03,2.550524731259999796e-03,1.915075712660000047e-03,1.046391914260000203e-03,7.440397077299999804e-04,7.053486378400000657e-04,4.220669716999999981e-04,2.507950619900000473e-04,2.074295691600000502e-04,4.092027616600000476e-04,1.897084751100000554e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.067804005092499745e-04,2.306488272288374775e-03,6.839240892382499612e-04,3.943867341277499522e-04,1.253979241042500097e-04,3.950047310763750170e-04,7.115229455906248125e-04,7.374623426651249342e-04,7.746842246088749950e-04,3.247702596179999996e-04,1.941683290154999728e-04,1.319845139838749946e-04,1.904140336691249934e-04,1.592769251692499914e-04,6.382982165962498399e-05,4.629909399937499355e-05,7.601706007638749617e-04,3.459732408432562162e-03,1.025886133857374996e-03,5.915801011916249283e-04,1.880968861563750145e-04,5.925070966145625255e-04,1.067284418385937165e-03,1.106193513997687401e-03,1.162026336913312384e-03,4.871553894269999995e-04,2.912524935232499728e-04,1.979767709758124784e-04,2.856210505036875036e-04,2.389153877538749871e-04,9.574473248943746921e-05,6.944864099906249372e-05,1.013560801018499949e-03,4.612976544576749549e-03,1.367848178476499922e-03,7.887734682554999044e-04,2.507958482085000194e-04,7.900094621527500340e-04,1.423045891181249625e-03,1.474924685330249868e-03,1.549368449217749990e-03,6.495405192359999993e-04,3.883366580309999456e-04,2.639690279677499893e-04,3.808280673382499868e-04,3.185538503384999828e-04,1.276596433192499680e-04,9.259818799874998711e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.595227722231999142e-05,6.295032170533800507e-04,3.962428837601490381e-03,9.392420244236399400e-04,1.878167631928500281e-04,1.394190202433400188e-04,3.178516131581400010e-04,8.132930345315699666e-04,1.354630680911340012e-03,4.968246113275499821e-04,3.349281512334600160e-04,1.154098999794600077e-04,9.934186116698999600e-05,1.319484044356200082e-04,9.119033007669000602e-05,3.178507231836000144e-05,9.892841583347998036e-05,9.442548255800700761e-04,5.943643256402235571e-03,1.408863036635459856e-03,2.817251447892750557e-04,2.091285303650100417e-04,4.767774197372100014e-04,1.219939551797354950e-03,2.031946021367009910e-03,7.452369169913249190e-04,5.023922268501900511e-04,1.731148499691900116e-04,1.490127917504849872e-04,1.979226066534300259e-04,1.367854951150350158e-04,4.767760847753999877e-05,1.319045544446399828e-04,1.259006434106760101e-03,7.924857675202980761e-03,1.878484048847279880e-03,3.756335263857000562e-04,2.788380404866800375e-04,6.357032263162800019e-04,1.626586069063139933e-03,2.709261361822680025e-03,9.936492226550999642e-04,6.698563024669200320e-04,2.308197999589200154e-04,1.986837223339799920e-04,2.638968088712400164e-04,1.823806601533800120e-04,6.357014463672000287e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.028780871955199965e-04,3.938421275333999524e-04,3.932544644097615144e-03,1.264567647889318532e-02,3.940873453987470132e-03,9.567908613654299435e-04,6.064873320378599440e-04,1.835014873263390031e-03,2.206816231437089878e-03,1.535602672897020283e-03,1.162435918484294988e-03,5.119041220511400111e-04,1.609690901732549950e-04,1.376221300122532467e-04,1.006087492314450022e-04,6.026530477148998665e-05,1.543171307932799947e-04,5.907631913000999015e-04,5.898816966146422716e-03,1.896851471833977884e-02,5.911310180981205198e-03,1.435186292048144970e-03,9.097309980567898618e-04,2.752522309895085156e-03,3.310224347155634600e-03,2.303404009345530641e-03,1.743653877726442482e-03,7.678561830767099625e-04,2.414536352598824925e-04,2.064331950183798700e-04,1.509131238471675168e-04,9.039795715723497659e-05,2.057561743910399929e-04,7.876842550667999049e-04,7.865089288195230288e-03,2.529135295778637063e-02,7.881746907974940264e-03,1.913581722730859887e-03,1.212974664075719888e-03,3.670029746526780063e-03,4.413632462874179756e-03,3.071205345794040566e-03,2.324871836968589976e-03,1.023808244102280022e-03,3.219381803465099900e-04,2.752442600245064933e-04,2.012174984628900044e-04,1.205306095429799733e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.290714235440432155e-04,1.565021040191201811e-04,5.697104125230399978e-04,7.089805370634719335e-03,1.410499225884296118e-02,4.359137515093600493e-03,2.541937135775760182e-03,2.917571963540479922e-03,2.740505067666559706e-03,3.564026678541839122e-03,1.965899883658720100e-03,1.161460709707439962e-03,2.504239848238399885e-04,1.458168301817359925e-04,1.875922852546551721e-04,1.749652244551999939e-04,4.936071353160648503e-04,2.347531560286802716e-04,8.545656187845599968e-04,1.063470805595207944e-02,2.115748838826444350e-02,6.538706272640400739e-03,3.812905703663640490e-03,4.376357945310719449e-03,4.110757601499839126e-03,5.346040017812758900e-03,2.948849825488080150e-03,1.742191064561159942e-03,3.756359772357600098e-04,2.187252452726040023e-04,2.813884278819827581e-04,2.624478366827999909e-04,6.581428470880864310e-04,3.130042080382403622e-04,1.139420825046079996e-03,1.417961074126943867e-02,2.820998451768592236e-02,8.718275030187200986e-03,5.083874271551520364e-03,5.835143927080959844e-03,5.481010135333119412e-03,7.128053357083678244e-03,3.931799767317440200e-03,2.322921419414879923e-03,5.008479696476799770e-04,2.916336603634719850e-04,3.751845705093103441e-04,3.499304489103999879e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.057078289598199966e-03,9.102584325634399806e-04,6.936087592349800789e-04,1.951370372117743751e-03,1.048111293279212035e-02,1.367785010584275998e-02,7.942998822024720587e-03,5.765328145542179122e-03,4.052971264793719768e-03,6.583593033140200217e-03,4.329485277723419887e-03,2.831891799484439597e-03,6.963772634494799817e-04,4.064729568851600371e-04,1.441445574163477742e-04,1.416202048401400107e-04,3.085617434397299949e-03,1.365387648845159917e-03,1.040413138852470118e-03,2.927055558176615627e-03,1.572166939918817966e-02,2.051677515876414171e-02,1.191449823303708175e-02,8.647992218313268684e-03,6.079456897190579218e-03,9.875389549710299891e-03,6.494227916585129830e-03,4.247837699226659179e-03,1.044565895174220027e-03,6.097094353277400557e-04,2.162168361245216477e-04,2.124303072602100025e-04,4.114156579196399932e-03,1.820516865126879961e-03,1.387217518469960158e-03,3.902740744235487502e-03,2.096222586558424070e-02,2.735570021168551996e-02,1.588599764404944117e-02,1.153065629108435824e-02,8.105942529587439535e-03,1.316718606628040043e-02,8.658970555446839773e-03,5.663783598968879195e-03,1.392754526898959963e-03,8.129459137703200743e-04,2.882891148326955483e-04,2.832404096802800214e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.077913489014669775e-03,3.243712151007523917e-03,1.210411912578999776e-03,1.549208174536977154e-03,6.130402009363319221e-03,1.308338744330769798e-02,2.182972487925629104e-02,1.635125123672713857e-02,1.545295442963529747e-02,5.459276670147680290e-03,8.043383215106858844e-03,2.643617770338049875e-03,2.088497374032179717e-03,1.094124148700575646e-03,4.152994248559200262e-04,2.868674355327999865e-05,7.616870233522005096e-03,4.865568226511286093e-03,1.815617868868499556e-03,2.323812261805465948e-03,9.195603014044978832e-03,1.962508116496154698e-02,3.274458731888443830e-02,2.452687685509070958e-02,2.317943164445294621e-02,8.188915005221520868e-03,1.206507482266028913e-02,3.965426655507075029e-03,3.132746061048269359e-03,1.641186223050863577e-03,6.229491372838800393e-04,4.303011532991999797e-05,1.015582697802933955e-02,6.487424302015047835e-03,2.420823825157999553e-03,3.098416349073954308e-03,1.226080401872663844e-02,2.616677488661539597e-02,4.365944975851258208e-02,3.270250247345427713e-02,3.090590885927059495e-02,1.091855334029536058e-02,1.608676643021371769e-02,5.287235540676099750e-03,4.176994748064359435e-03,2.188248297401151291e-03,8.305988497118400524e-04,5.737348710655999729e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.704269855152319647e-03,6.465042137377004575e-03,9.276039373728853232e-03,1.128191904412754847e-02,4.884419151996019157e-03,5.603118401598899782e-03,1.050307584815306748e-02,2.705549516044011144e-02,1.827520129917754865e-02,9.402861976075295447e-03,7.091538399107889627e-03,4.818500636621944264e-03,1.973376230771400029e-03,2.023763848829449909e-03,9.199664429684545949e-04,2.231507010369000016e-04,4.056404782728479687e-03,9.697563206065507729e-03,1.391405906059327985e-02,1.692287856619132183e-02,7.326628727994028735e-03,8.404677602398349240e-03,1.575461377222960035e-02,4.058324274066016368e-02,2.741280194876632298e-02,1.410429296411294317e-02,1.063730759866183401e-02,7.227750954932916395e-03,2.960064346157100044e-03,3.035645773244174863e-03,1.379949664452681784e-03,3.347260515553499753e-04,5.408539710304639293e-03,1.293008427475400915e-02,1.855207874745770646e-02,2.256383808825509693e-02,9.768838303992038313e-03,1.120623680319779956e-02,2.100615169630613496e-02,5.411099032088022287e-02,3.655040259835509731e-02,1.880572395215059089e-02,1.418307679821577925e-02,9.637001273243888527e-03,3.946752461542800058e-03,4.047527697658899817e-03,1.839932885936909190e-03,4.463014020738000033e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.460432645571690079e-03,5.416659692759909217e-03,1.420534369959859135e-02,2.729963587393819530e-02,1.297555383991643059e-02,7.309190711641700561e-03,7.182424847589741201e-03,1.690860181375987772e-02,2.661263744955718463e-02,2.014793183778192803e-02,8.792561915126151026e-03,2.526398931004970178e-03,3.517552677756390252e-03,1.831867931823755787e-03,1.178539741032069406e-03,7.300268208677290890e-04,2.190648968357535118e-03,8.124989539139863826e-03,2.130801554939788789e-02,4.094945381090729641e-02,1.946333075987464675e-02,1.096378606746255084e-02,1.077363727138461180e-02,2.536290272063981832e-02,3.991895617433577348e-02,3.022189775667289205e-02,1.318884287268922567e-02,3.789598396507455266e-03,5.276329016634585811e-03,2.747801897735633464e-03,1.767809611548104218e-03,1.095040231301593579e-03,2.920865291143380157e-03,1.083331938551981843e-02,2.841068739919718270e-02,5.459927174787639059e-02,2.595110767983286118e-02,1.461838142328340112e-02,1.436484969517948240e-02,3.381720362751975545e-02,5.322527489911436926e-02,4.029586367556385607e-02,1.758512383025230205e-02,5.052797862009940355e-03,7.035105355512780503e-03,3.663735863647511574e-03,2.357079482064138812e-03,1.460053641735458178e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.310689267924900396e-04,8.305223122078459353e-04,9.008459691430079769e-03,3.918127965310944788e-02,1.029462479321866485e-02,1.100131567358338634e-02,1.276255037651277159e-02,1.895198100205393657e-02,2.254135213788337894e-02,2.716779659802207036e-02,1.289611263897529406e-02,5.213628346162890552e-03,2.213755484349885262e-03,1.871212164900141854e-03,2.023456012239577707e-03,3.803270545212901715e-04,1.396603390188735005e-03,1.245783468311769011e-03,1.351268953714511965e-02,5.877191947966417529e-02,1.544193718982799640e-02,1.650197351037507865e-02,1.914382556476915825e-02,2.842797150308090659e-02,3.381202820682506494e-02,4.075169489703310555e-02,1.934416895846294282e-02,7.820442519244335394e-03,3.320633226524827893e-03,2.806818247350212781e-03,3.035184018359366777e-03,5.704905817819352302e-04,1.862137853584980079e-03,1.661044624415691871e-03,1.801691938286015954e-02,7.836255930621889576e-02,2.058924958643732969e-02,2.200263134716677269e-02,2.552510075302554318e-02,3.790396200410787314e-02,4.508270427576675787e-02,5.433559319604414073e-02,2.579222527795058811e-02,1.042725669232578110e-02,4.427510968699770524e-03,3.742424329800283708e-03,4.046912024479155413e-03,7.606541090425803430e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
