# day, deaths
0.000000000000000000e+00,3.649733778754267405e+04
1.000000000000000000e+00,3.649733778754267405e+04
2.000000000000000000e+00,3.649734601106401533e+04
3.000000000000000000e+00,3.649735741531355598e+04
4.000000000000000000e+00,3.649737094576066011e+04
5.000000000000000000e+00,3.649738584499551507e+04
6.000000000000000000e+00,3.649740158387683914e+04
7.000000000000000000e+00,3.649741780016193661e+04
8.000000000000000000e+00,3.649743425014683453e+04
9.000000000000000000e+00,3.649745077301374113e+04
1.000000000000000000e+01,3.649746726556356589e+04
1.100000000000000000e+01,3.649748366473901842e+04
1.200000000000000000e+01,3.649749993573303800e+04
1.300000000000000000e+01,3.649751606398537842e+04
1.400000000000000000e+01,3.649753204985531193e+04
1.500000000000000000e+01,3.649754790511854662e+04
1.600000000000000000e+01,3.649756365071400069e+04
1.700000000000000000e+01,3.649757931535028911e+04
1.800000000000000000e+01,3.649759493471364840e+04
1.900000000000000000e+01,3.649761055111135647e+04
2.000000000000000000e+01,3.649762621343414503e+04
2.100000000000000000e+01,3.649764197737231734e+04
2.200000000000000000e+01,3.649765790583757916e+04
2.300000000000000000e+01,3.649767406956967898e+04
2.400000000000000000e+01,3.649769054791042436e+04
2.500000000000000000e+01,3.649770742974684981e+04
2.600000000000000000e+01,3.649772481462325959e+04
2.700000000000000000e+01,3.649774281403516216e+04
2.800000000000000000e+01,3.649776155291612667e+04
2.900000000000000000e+01,3.649778117133934575e+04
3.000000000000000000e+01,3.649780182645182504e+04
3.100000000000000000e+01,3.649782369467386161e+04
3.200000000000000000e+01,3.649784697419022268e+04
3.300000000000000000e+01,3.649787188777005940e+04
3.400000000000000000e+01,3.649789868595771259e+04
3.500000000000000000e+01,3.649792765067951404e+04
3.600000000000000000e+01,3.649795909932054929e+04
3.700000000000000000e+01,3.649799338932878163e+04
3.800000000000000000e+01,3.649803092341805313e+04
3.900000000000000000e+01,3.649807215544278733e+04
4.000000000000000000e+01,3.649811759703303687e+04
4.100000000000000000e+01,3.649816782508632605e+04
4.200000000000000000e+01,3.649822349022713024e+04
4.300000000000000000e+01,3.649828532635729061e+04
4.400000000000000000e+01,3.649835416143886687e+04
4.500000000000000000e+01,3.649843092966618860e+04
4.600000000000000000e+01,3.649851668520517705e+04
4.700000000000000000e+01,3.649861261770290730e+04
4.800000000000000000e+01,3.649872006978931313e+04
4.900000000000000000e+01,3.649884055683131737e+04
5.000000000000000000e+01,3.649897578922034882e+04
5.100000000000000000e+01,3.649912769751982705e+04
5.200000000000000000e+01,3.649929846083403390e+04
5.300000000000000000e+01,3.649949053880650899e+04
5.400000000000000000e+01,3.649970670770399738e+04
5.500000000000000000e+01,3.649995010110340809e+04
5.600000000000000000e+01,3.650022425575536909e+04
5.700000000000000000e+01,3.650053316327073844e+04
5.800000000000000000e+01,3.650088132835311262e+04
5.900000000000000000e+01,3.650127383438519610e+04
6.000000000000000000e+01,3.650171641726815869e+04
6.100000000000000000e+01,3.650221554852134432e+04
6.200000000000000000e+01,3.650277852875486133e+04
6.300000000000000000e+01,3.650341359275722061e+04
6.400000000000000000e+01,3.650413002756485366e+04
6.500000000000000000e+01,3.650493830502963101e+04
6.600000000000000000e+01,3.650585023054198246e+04
6.700000000000000000e+01,3.650687910973154794e+04
6.800000000000000000e+01,3.650803993512740999e+04
6.900000000000000000e+01,3.650934959492203780e+04
7.000000000000000000e+01,3.651082710614669486e+04
7.100000000000000000e+01,3.651249387471786758e+04
7.200000000000000000e+01,3.651437398494580702e+04
7.300000000000000000e+01,3.651649452119979105e+04
7.400000000000000000e+01,3.651888592448479903e+04
7.500000000000000000e+01,3.652158238667274418e+04
7.600000000000000000e+01,3.652462228503530787e+04
7.700000000000000000e+01,3.652804865950330714e+04
7.800000000000000000e+01,3.653190973469169694e+04
7.900000000000000000e+01,3.653625948812924617e+04
8.000000000000000000e+01,3.654115826526815363e+04
8.100000000000000000e+01,3.654667344062026677e+04
8.200000000000000000e+01,3.655288012272761262e+04
8.300000000000000000e+01,3.655986189849243237e+04
8.400000000000000000e+01,3.656771160956629319e+04
8.500000000000000000e+01,3.657653214991699497e+04
8.600000000000000000e+01,3.658643726920572226e+04
8.700000000000000000e+01,3.659755236110787519e+04
8.800000000000000000e+01,3.661001520907870145e+04
8.900000000000000000e+01,3.662397665422588761e+04
9.000000000000000000e+01,3.663960114089147100e+04
9.100000000000000000e+01,3.665706708534639620e+04
9.200000000000000000e+01,3.667656700188657123e+04
9.300000000000000000e+01,3.669830730902562209e+04
9.400000000000000000e+01,3.672250772707750730e+04
9.500000000000000000e+01,3.674940016824745544e+04
9.600000000000000000e+01,3.677922701278794557e+04
9.700000000000000000e+01,3.681223866165269283e+04
9.800000000000000000e+01,3.684869025961919397e+04
9.900000000000000000e+01,3.688883749560013530e+04
1.000000000000000000e+02,3.693293141147479764e+04
1.010000000000000000e+02,3.698121218977094395e+04
1.020000000000000000e+02,3.703390194567133585e+04
1.030000000000000000e+02,3.709119662069684273e+04
1.040000000000000000e+02,3.715325716257029853e+04
1.050000000000000000e+02,3.722020027412071067e+04
1.060000000000000000e+02,3.729208911643645843e+04
1.070000000000000000e+02,3.736892444738096674e+04
1.080000000000000000e+02,3.745063675292937842e+04
1.090000000000000000e+02,3.753707997102759691e+04
1.100000000000000000e+02,3.762802740201591223e+04
1.110000000000000000e+02,3.772317033560513664e+04
1.120000000000000000e+02,3.782211979765233991e+04
1.130000000000000000e+02,3.792441163473717461e+04
1.140000000000000000e+02,3.802951492440884613e+04
1.150000000000000000e+02,3.813684344647376565e+04
1.160000000000000000e+02,3.824576970428416826e+04
1.170000000000000000e+02,3.835564077492504293e+04
1.180000000000000000e+02,3.846579512019453250e+04
1.190000000000000000e+02,3.857557942481525970e+04
1.200000000000000000e+02,3.868436455124830536e+04
1.210000000000000000e+02,3.879155980611073028e+04
1.220000000000000000e+02,3.889662488469906384e+04
1.230000000000000000e+02,3.899907907307171263e+04
1.240000000000000000e+02,3.909850751420590677e+04
1.250000000000000000e+02,3.919456456013051502e+04
1.260000000000000000e+02,3.928697441519456333e+04
1.270000000000000000e+02,3.937552941364019352e+04
1.280000000000000000e+02,3.946008636215652223e+04
1.290000000000000000e+02,3.954056141671401565e+04
1.300000000000000000e+02,3.961692395949999627e+04
1.310000000000000000e+02,3.968918990590453177e+04
1.320000000000000000e+02,3.975741481398697215e+04
1.330000000000000000e+02,3.982168709979216510e+04
1.340000000000000000e+02,3.988212158980616368e+04
1.350000000000000000e+02,3.993885357314904104e+04
1.360000000000000000e+02,3.999203345502687444e+04
1.370000000000000000e+02,4.004182206182024674e+04
1.380000000000000000e+02,4.008838660772188450e+04
1.390000000000000000e+02,4.013189730269093707e+04
1.400000000000000000e+02,4.017252456059802353e+04
1.410000000000000000e+02,4.021043675336043088e+04
1.420000000000000000e+02,4.024579845003959781e+04
1.430000000000000000e+02,4.027876907782289345e+04
1.440000000000000000e+02,4.030950194317771820e+04
1.450000000000000000e+02,4.033814355513734336e+04
1.460000000000000000e+02,4.036483319775837299e+04
1.470000000000000000e+02,4.038970270457242441e+04
1.480000000000000000e+02,4.041287639385653165e+04
1.490000000000000000e+02,4.043447112940433726e+04
1.500000000000000000e+02,4.045459647697407490e+04
1.510000000000000000e+02,4.047335493158898316e+04
1.520000000000000000e+02,4.049084219530993141e+04
1.530000000000000000e+02,4.050714748896744277e+04
1.540000000000000000e+02,4.052235388466226868e+04
1.550000000000000000e+02,4.053653864865234937e+04
1.560000000000000000e+02,4.054977358657917648e+04
1.570000000000000000e+02,4.056212538492919703e+04
1.580000000000000000e+02,4.057365594419564877e+04
1.590000000000000000e+02,4.058442270048300270e+04
1.600000000000000000e+02,4.059447893331490923e+04
1.610000000000000000e+02,4.060387405820650747e+04
1.620000000000000000e+02,4.061265390318905702e+04
1.630000000000000000e+02,4.062086096895750961e+04
1.640000000000000000e+02,4.062853467267502128e+04
1.650000000000000000e+02,4.063571157573521486e+04
1.660000000000000000e+02,4.064242559598277148e+04
1.670000000000000000e+02,4.064870820501987328e+04
1.680000000000000000e+02,4.065458861132201855e+04
1.690000000000000000e+02,4.066009392993211804e+04
1.700000000000000000e+02,4.066524933953033178e+04
1.710000000000000000e+02,4.067007822768004553e+04
1.720000000000000000e+02,4.067460232503665611e+04
1.730000000000000000e+02,4.067884182928828523e+04
1.740000000000000000e+02,4.068281551955992472e+04
1.750000000000000000e+02,4.068654086198742152e+04
1.760000000000000000e+02,4.069003410711915785e+04
1.770000000000000000e+02,4.069331037977103551e+04
1.780000000000000000e+02,4.069638376191904536e+04
1.790000000000000000e+02,4.069926736916808295e+04
1.800000000000000000e+02,4.070197342130915058e+04
1.810000000000000000e+02,4.070451330742692517e+04
1.820000000000000000e+02,4.070689764599539922e+04
1.830000000000000000e+02,4.070913634035817813e+04
1.840000000000000000e+02,4.071123862996378011e+04
1.850000000000000000e+02,4.071321313769536209e+04
1.860000000000000000e+02,4.071506791360586067e+04
1.870000000000000000e+02,4.071681047534768004e+04
1.880000000000000000e+02,4.071844784555790829e+04
1.890000000000000000e+02,4.071998658644426177e+04
1.900000000000000000e+02,4.072143283179104765e+04
1.910000000000000000e+02,4.072279231659195648e+04
1.920000000000000000e+02,4.072407040449503984e+04
1.930000000000000000e+02,4.072527211323164374e+04
1.940000000000000000e+02,4.072640213818943448e+04
1.950000000000000000e+02,4.072746487427047396e+04
1.960000000000000000e+02,4.072846443617042678e+04
1.970000000000000000e+02,4.072940467719975277e+04
1.980000000000000000e+02,4.073028920675757399e+04
1.990000000000000000e+02,4.073112140656400879e+04
2.000000000000000000e+02,4.073190444574270077e+04
2.010000000000000000e+02,4.073264129484102887e+04
2.020000000000000000e+02,4.073333473887122818e+04
2.030000000000000000e+02,4.073398738943975331e+04
2.040000000000000000e+02,4.073460169603777467e+04
2.050000000000000000e+02,4.073517995655362029e+04
2.060000000000000000e+02,4.073572432706252584e+04
2.070000000000000000e+02,4.073623683094965236e+04
2.080000000000000000e+02,4.073671936741239915e+04
2.090000000000000000e+02,4.073717371938842552e+04
2.100000000000000000e+02,4.073760156095089042e+04
2.110000000000000000e+02,4.073800446420726075e+04
2.120000000000000000e+02,4.073838390573974175e+04
2.130000000000000000e+02,4.073874127261718968e+04
2.140000000000000000e+02,4.073907786801164912e+04
2.150000000000000000e+02,4.073939491644318332e+04
2.160000000000000000e+02,4.073969356868442992e+04
2.170000000000000000e+02,4.073997490634185669e+04
2.180000000000000000e+02,4.074023994614294497e+04
2.190000000000000000e+02,4.074048964394389623e+04
2.200000000000000000e+02,4.074072489847971883e+04
2.210000000000000000e+02,4.074094655487488490e+04
2.220000000000000000e+02,4.074115540792745014e+04
2.230000000000000000e+02,4.074135220518609276e+04
2.240000000000000000e+02,4.074153764983078872e+04
2.250000000000000000e+02,4.074171240337118797e+04
2.260000000000000000e+02,4.074187708817608654e+04
2.270000000000000000e+02,4.074203228984278394e+04
2.280000000000000000e+02,4.074217855941823655e+04
2.290000000000000000e+02,4.074231641548307380e+04
2.300000000000000000e+02,4.074244634610360663e+04
2.310000000000000000e+02,4.074256881066471396e+04
2.320000000000000000e+02,4.074268424158856214e+04
2.330000000000000000e+02,4.074279304594705172e+04
2.340000000000000000e+02,4.074289560697567504e+04
2.350000000000000000e+02,4.074299228549397958e+04
2.360000000000000000e+02,4.074308342123993498e+04
2.370000000000000000e+02,4.074316933412155777e+04
2.380000000000000000e+02,4.074325032539328095e+04
2.390000000000000000e+02,4.074332667876110645e+04
2.400000000000000000e+02,4.074339866141951643e+04
2.410000000000000000e+02,4.074346652502700454e+04
2.420000000000000000e+02,4.074353050662205351e+04
2.430000000000000000e+02,4.074359082948390278e+04
2.440000000000000000e+02,4.074364770394208608e+04
2.450000000000000000e+02,4.074370132813692180e+04
2.460000000000000000e+02,4.074375188873439038e+04
2.470000000000000000e+02,4.074379956159919675e+04
2.480000000000000000e+02,4.074384451242609066e+04
2.490000000000000000e+02,4.074388689733551291e+04
2.500000000000000000e+02,4.074392686343195965e+04
2.510000000000000000e+02,4.074396454933047062e+04
2.520000000000000000e+02,4.074400008565164171e+04
2.530000000000000000e+02,4.074403359548687877e+04
2.540000000000000000e+02,4.074406519483654120e+04
2.550000000000000000e+02,4.074409499302277982e+04
2.560000000000000000e+02,4.074412309307589749e+04
2.570000000000000000e+02,4.074414959210130473e+04
2.580000000000000000e+02,4.074417458162213734e+04
2.590000000000000000e+02,4.074419814790267264e+04
2.600000000000000000e+02,4.074422037225293752e+04
2.610000000000000000e+02,4.074424133131579583e+04
2.620000000000000000e+02,4.074426109733594058e+04
2.630000000000000000e+02,4.074427973841507628e+04
2.640000000000000000e+02,4.074429731875007565e+04
2.650000000000000000e+02,4.074431389885898534e+04
2.660000000000000000e+02,4.074432953579297464e+04
2.670000000000000000e+02,4.074434428333632241e+04
2.680000000000000000e+02,4.074435819219428231e+04
2.690000000000000000e+02,4.074437131017079810e+04
2.700000000000000000e+02,4.074438368233469373e+04
2.710000000000000000e+02,4.074439535117818014e+04
2.720000000000000000e+02,4.074440635676353122e+04
2.730000000000000000e+02,4.074441673686385911e+04
2.740000000000000000e+02,4.074442652709390677e+04
2.750000000000000000e+02,4.074443576103448868e+04
2.760000000000000000e+02,4.074444447034868790e+04
2.770000000000000000e+02,4.074445268489181763e+04
2.780000000000000000e+02,4.074446043281573657e+04
2.790000000000000000e+02,4.074446774066542275e+04
2.800000000000000000e+02,4.074447463347234589e+04
2.810000000000000000e+02,4.074448113483979250e+04
2.820000000000000000e+02,4.074448726702560816e+04
2.830000000000000000e+02,4.074449305101860227e+04
2.840000000000000000e+02,4.074449850661136588e+04
2.850000000000000000e+02,4.074450365246880392e+04
2.860000000000000000e+02,4.074450850619242556e+04
2.870000000000000000e+02,4.074451308438102569e+04
2.880000000000000000e+02,4.074451740268820140e+04
2.890000000000000000e+02,4.074452147587639047e+04
2.900000000000000000e+02,4.074452531786726468e+04
2.910000000000000000e+02,4.074452894179032592e+04
2.920000000000000000e+02,4.074453236002784979e+04
2.930000000000000000e+02,4.074453558425737720e+04
2.940000000000000000e+02,4.074453862549230689e+04
2.950000000000000000e+02,4.074454149411927210e+04
2.960000000000000000e+02,4.074454419993414194e+04
2.970000000000000000e+02,4.074454675217600015e+04
2.980000000000000000e+02,4.074454915955811884e+04
2.990000000000000000e+02,4.074455143029879400e+04
3.000000000000000000e+02,4.074455357214871037e+04
3.010000000000000000e+02,4.074455559241823357e+04
3.020000000000000000e+02,4.074455749800210469e+04
3.030000000000000000e+02,4.074455929540323268e+04
3.040000000000000000e+02,4.074456099075496604e+04
3.050000000000000000e+02,4.074456258984221495e+04
3.060000000000000000e+02,4.074456409812123457e+04
