# day, deaths
0.000000000000000000e+00,3.849772206911975809e+04
1.000000000000000000e+00,3.849772206911975809e+04
2.000000000000000000e+00,3.849772230293697794e+04
3.000000000000000000e+00,3.849772266384238901e+04
4.000000000000000000e+00,3.849772311704765889e+04
5.000000000000000000e+00,3.849772363886657695e+04
6.000000000000000000e+00,3.849772421402890905e+04
7.000000000000000000e+00,3.849772483343140630e+04
8.000000000000000000e+00,3.849772549243044341e+04
9.000000000000000000e+00,3.849772618962320848e+04
1.000000000000000000e+01,3.849772692601385643e+04
1.100000000000000000e+01,3.849772770446575305e+04
1.200000000000000000e+01,3.849772852935864648e+04
1.300000000000000000e+01,3.849772940639361332e+04
1.400000000000000000e+01,3.849773034250040655e+04
1.500000000000000000e+01,3.849773134582095372e+04
1.600000000000000000e+01,3.849773242574950564e+04
1.700000000000000000e+01,3.849773359301778692e+04
1.800000000000000000e+01,3.849773485981661361e+04
1.900000000000000000e+01,3.849773623995113303e+04
2.000000000000000000e+01,3.849773774902823789e+04
2.100000000000000000e+01,3.849773940467592911e+04
2.200000000000000000e+01,3.849774122679572611e+04
2.300000000000000000e+01,3.849774323785150773e+04
2.400000000000000000e+01,3.849774546319903311e+04
2.500000000000000000e+01,3.849774793145692092e+04
2.600000000000000000e+01,3.849775067492989183e+04
2.700000000000000000e+01,3.849775373008463066e+04
2.800000000000000000e+01,3.849775713808990258e+04
2.900000000000000000e+01,3.849776094542421924e+04
3.000000000000000000e+01,3.849776520456506114e+04
3.100000000000000000e+01,3.849776997476535325e+04
3.200000000000000000e+01,3.849777532293129480e+04
3.300000000000000000e+01,3.849778132461314090e+04
3.400000000000000000e+01,3.849778806512533629e+04
3.500000000000000000e+01,3.849779564081018907e+04
3.600000000000000000e+01,3.849780416046583559e+04
3.700000000000000000e+01,3.849781374695834529e+04
3.800000000000000000e+01,3.849782453904249996e+04
3.900000000000000000e+01,3.849783669341799396e+04
4.000000000000000000e+01,3.849785038705105399e+04
4.100000000000000000e+01,3.849786581979697075e+04
4.200000000000000000e+01,3.849788321735960199e+04
4.300000000000000000e+01,3.849790283463477681e+04
4.400000000000000000e+01,3.849792495948565193e+04
4.500000000000000000e+01,3.849794991700311220e+04
4.600000000000000000e+01,3.849797807431804540e+04
4.700000000000000000e+01,3.849800984603287361e+04
4.800000000000000000e+01,3.849804570035423967e+04
4.900000000000000000e+01,3.849808616601410904e+04
5.000000000000000000e+01,3.849813184008300595e+04
5.100000000000000000e+01,3.849818339678765915e+04
5.200000000000000000e+01,3.849824159746213263e+04
5.300000000000000000e+01,3.849830730177550868e+04
5.400000000000000000e+01,3.849838148040075612e+04
5.500000000000000000e+01,3.849846522930515493e+04
5.600000000000000000e+01,3.849855978586857236e+04
5.700000000000000000e+01,3.849866654706022382e+04
5.800000000000000000e+01,3.849878708993032342e+04
5.900000000000000000e+01,3.849892319471069641e+04
6.000000000000000000e+01,3.849907687084404461e+04
6.100000000000000000e+01,3.849925038630650670e+04
6.200000000000000000e+01,3.849944630063227669e+04
6.300000000000000000e+01,3.849966750208546000e+04
6.400000000000000000e+01,3.849991724949071067e+04
6.500000000000000000e+01,3.850019921927394898e+04
6.600000000000000000e+01,3.850051755833999778e+04
6.700000000000000000e+01,3.850087694346765056e+04
6.800000000000000000e+01,3.850128264797790325e+04
6.900000000000000000e+01,3.850174061650566728e+04
7.000000000000000000e+01,3.850225754877834697e+04
