POPULATION_S,709000,697000,728000,788000,828999,817999,828999,800000,713999,636999,589999,516000,421999,327000,237000,359000
EXPOSED_E,0.1725720662150388,0.16965124139898735,0.17719670550712022,0.1918008295873774,0.20178007097348513,0.19910264822543797,0.20178007097348513,0.19472165440342884,0.17378883315299223,0.1550468739166622,0.14360697672046077,0.1255954670902116,0.1027154292957407,0.07959247623740152,0.057686290117015794,0.08738134241353869
ASYMPTOMATIC_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
INFECTED_I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RECOVERED_R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECOVERED_SYMPTOMATIC_Ri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
