# xI, xA, R0
0.000000000000000000e+00,0.000000000000000000e+00,2.259665783117762672e+00
0.000000000000000000e+00,9.898989898989898548e-03,2.250141445363915693e+00
0.000000000000000000e+00,1.979797979797979710e-02,2.240617404793725953e+00
0.000000000000000000e+00,2.969696969696969391e-02,2.231093665160569728e+00
0.000000000000000000e+00,3.959595959595959419e-02,2.221570230281040281e+00
0.000000000000000000e+00,4.949494949494949447e-02,2.212047104036315659e+00
0.000000000000000000e+00,5.939393939393938782e-02,2.202524290373508276e+00
0.000000000000000000e+00,6.929292929292929504e-02,2.193001793307074898e+00
0.000000000000000000e+00,7.919191919191918838e-02,2.183479616920233735e+00
0.000000000000000000e+00,8.909090909090908172e-02,2.173957765366469452e+00
0.000000000000000000e+00,9.898989898989898895e-02,2.164436242871009330e+00
0.000000000000000000e+00,1.088888888888888823e-01,2.154915053732405994e+00
0.000000000000000000e+00,1.187878787878787756e-01,2.145394202324108157e+00
0.000000000000000000e+00,1.286868686868686829e-01,2.135873693096090431e+00
0.000000000000000000e+00,1.385858585858585901e-01,2.126353530576545303e+00
0.000000000000000000e+00,1.484848484848484695e-01,2.116833719373583111e+00
0.000000000000000000e+00,1.583838383838383768e-01,2.107314264177017282e+00
0.000000000000000000e+00,1.682828282828282840e-01,2.097795169760148681e+00
0.000000000000000000e+00,1.781818181818181634e-01,2.088276440981644555e+00
0.000000000000000000e+00,1.880808080808080707e-01,2.078758082787448558e+00
0.000000000000000000e+00,1.979797979797979779e-01,2.069240100212707656e+00
0.000000000000000000e+00,2.078787878787878574e-01,2.059722498383846911e+00
0.000000000000000000e+00,2.177777777777777646e-01,2.050205282520562999e+00
0.000000000000000000e+00,2.276767676767676718e-01,2.040688457938007794e+00
0.000000000000000000e+00,2.375757575757575513e-01,2.031172030048940425e+00
0.000000000000000000e+00,2.474747474747474585e-01,2.021656004365967263e+00
0.000000000000000000e+00,2.573737373737373657e-01,2.012140386503858736e+00
0.000000000000000000e+00,2.672727272727272729e-01,2.002625182181907881e+00
0.000000000000000000e+00,2.771717171717171802e-01,1.993110397226361741e+00
0.000000000000000000e+00,2.870707070707070319e-01,1.983596037572922244e+00
0.000000000000000000e+00,2.969696969696969391e-01,1.974082109269315266e+00
0.000000000000000000e+00,3.068686868686868463e-01,1.964568618477946504e+00
0.000000000000000000e+00,3.167676767676767535e-01,1.955055571478600207e+00
0.000000000000000000e+00,3.266666666666666607e-01,1.945542974671245595e+00
0.000000000000000000e+00,3.365656565656565680e-01,1.936030834578903237e+00
0.000000000000000000e+00,3.464646464646464752e-01,1.926519157850614894e+00
0.000000000000000000e+00,3.563636363636363269e-01,1.917007951264473764e+00
0.000000000000000000e+00,3.662626262626262341e-01,1.907497221730766190e+00
0.000000000000000000e+00,3.761616161616161413e-01,1.897986976295183092e+00
0.000000000000000000e+00,3.860606060606060486e-01,1.888477222142145751e+00
0.000000000000000000e+00,3.959595959595959558e-01,1.878967966598204642e+00
0.000000000000000000e+00,4.058585858585858630e-01,1.869459217135577500e+00
0.000000000000000000e+00,4.157575757575757147e-01,1.859950981375733559e+00
0.000000000000000000e+00,4.256565656565656219e-01,1.850443267093164090e+00
0.000000000000000000e+00,4.355555555555555292e-01,1.840936082219180703e+00
0.000000000000000000e+00,4.454545454545454364e-01,1.831429434845875059e+00
0.000000000000000000e+00,4.553535353535353436e-01,1.821923333230220710e+00
0.000000000000000000e+00,4.652525252525252508e-01,1.812417785798243308e+00
0.000000000000000000e+00,4.751515151515151025e-01,1.802912801149341382e+00
0.000000000000000000e+00,4.850505050505050098e-01,1.793408388060760528e+00
0.000000000000000000e+00,4.949494949494949170e-01,1.783904555492179078e+00
0.000000000000000000e+00,5.048484848484848797e-01,1.774401312590457636e+00
0.000000000000000000e+00,5.147474747474747314e-01,1.764898668694492967e+00
0.000000000000000000e+00,5.246464646464645831e-01,1.755396633340292611e+00
0.000000000000000000e+00,5.345454545454545459e-01,1.745895216266148520e+00
0.000000000000000000e+00,5.444444444444443976e-01,1.736394427418004316e+00
0.000000000000000000e+00,5.543434343434343603e-01,1.726894276954972662e+00
0.000000000000000000e+00,5.642424242424242120e-01,1.717394775255067563e+00
0.000000000000000000e+00,5.741414141414140637e-01,1.707895932921075000e+00
0.000000000000000000e+00,5.840404040404040265e-01,1.698397760786629407e+00
0.000000000000000000e+00,5.939393939393938782e-01,1.688900269922516850e+00
0.000000000000000000e+00,6.038383838383838409e-01,1.679403471643123424e+00
0.000000000000000000e+00,6.137373737373736926e-01,1.669907377513153879e+00
0.000000000000000000e+00,6.236363636363636553e-01,1.660411999354535650e+00
0.000000000000000000e+00,6.335353535353535070e-01,1.650917349253565813e+00
0.000000000000000000e+00,6.434343434343433588e-01,1.641423439568290732e+00
