# xI, xA, R0
0.000000000000000000e+00,0.000000000000000000e+00,1.921423421212755001e+00
0.000000000000000000e+00,9.898989898989898548e-03,1.913445317225691555e+00
0.000000000000000000e+00,1.979797979797979710e-02,1.905467417511815365e+00
0.000000000000000000e+00,2.969696969696969391e-02,1.897489724649865872e+00
0.000000000000000000e+00,3.959595959595959419e-02,1.889512241262078618e+00
0.000000000000000000e+00,4.949494949494949447e-02,1.881534970015056762e+00
0.000000000000000000e+00,5.939393939393938782e-02,1.873557913620755189e+00
0.000000000000000000e+00,6.929292929292929504e-02,1.865581074837422859e+00
0.000000000000000000e+00,7.919191919191918838e-02,1.857604456470592469e+00
0.000000000000000000e+00,8.909090909090908172e-02,1.849628061374101629e+00
0.000000000000000000e+00,9.898989898989898895e-02,1.841651892451138695e+00
0.000000000000000000e+00,1.088888888888888823e-01,1.833675952655297703e+00
0.000000000000000000e+00,1.187878787878787756e-01,1.825700244991681487e+00
0.000000000000000000e+00,1.286868686868686829e-01,1.817724772518028109e+00
0.000000000000000000e+00,1.385858585858585901e-01,1.809749538345863940e+00
0.000000000000000000e+00,1.484848484848484695e-01,1.801774545641676273e+00
0.000000000000000000e+00,1.583838383838383768e-01,1.793799797628157888e+00
0.000000000000000000e+00,1.682828282828282840e-01,1.785825297585422078e+00
0.000000000000000000e+00,1.781818181818181634e-01,1.777851048852306715e+00
0.000000000000000000e+00,1.880808080808080707e-01,1.769877054827684315e+00
0.000000000000000000e+00,1.979797979797979779e-01,1.761903318971806742e+00
0.000000000000000000e+00,2.078787878787878574e-01,1.753929844807697425e+00
0.000000000000000000e+00,2.177777777777777646e-01,1.745956635922581324e+00
0.000000000000000000e+00,2.276767676767676718e-01,1.737983695969353759e+00
0.000000000000000000e+00,2.375757575757575513e-01,1.730011028668055451e+00
0.000000000000000000e+00,2.474747474747474585e-01,1.722038637807465022e+00
0.000000000000000000e+00,2.573737373737373657e-01,1.714066527246647542e+00
0.000000000000000000e+00,2.672727272727272729e-01,1.706094700916611417e+00
0.000000000000000000e+00,2.771717171717171802e-01,1.698123162821970844e+00
0.000000000000000000e+00,2.870707070707070319e-01,1.690151917042685525e+00
0.000000000000000000e+00,2.969696969696969391e-01,1.682180967735832811e+00
0.000000000000000000e+00,3.068686868686868463e-01,1.674210319137423575e+00
0.000000000000000000e+00,3.167676767676767535e-01,1.666239975564278497e+00
0.000000000000000000e+00,3.266666666666666607e-01,1.658269941415973836e+00
0.000000000000000000e+00,3.365656565656565680e-01,1.650300221176810522e+00
0.000000000000000000e+00,3.464646464646464752e-01,1.642330819417862742e+00
0.000000000000000000e+00,3.563636363636363269e-01,1.634361740799087581e+00
0.000000000000000000e+00,3.662626262626262341e-01,1.626392990071461098e+00
0.000000000000000000e+00,3.761616161616161413e-01,1.618424572079247614e+00
0.000000000000000000e+00,3.860606060606060486e-01,1.610456491762246811e+00
0.000000000000000000e+00,3.959595959595959558e-01,1.602488754158190920e+00
0.000000000000000000e+00,4.058585858585858630e-01,1.594521364405146580e+00
0.000000000000000000e+00,4.157575757575757147e-01,1.586554327744026160e+00
0.000000000000000000e+00,4.256565656565656219e-01,1.578587649521174807e+00
